2024-05-27 22:06:26,071 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-29 01:53:27,785 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:53:40,073 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:56:22,366 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:56:22,372 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:56:22,377 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:56:50,815 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:56:50,820 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:56:50,824 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:56:56,979 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:56:56,983 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:56:56,987 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:57:28,549 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:57:28,553 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:57:28,558 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:57:34,168 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:57:34,173 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:57:34,176 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:57:34,190 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:57:34,193 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:57:34,196 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:50,416 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 07:36:50,422 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 07:36:50,427 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 07:36:57,103 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,106 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,109 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,157 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,161 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,164 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,374 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,377 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,380 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,559 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,562 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,564 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,586 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,588 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,590 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,711 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,715 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,717 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,818 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,820 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,822 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,835 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,837 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:36:57,839 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:47:12,145 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:47:12,147 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:47:12,149 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:47:21,668 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:47:21,671 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 07:47:21,673 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:00:24,244 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:00:24,246 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:00:24,248 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:00:30,096 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:00:30,098 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:00:30,100 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:00:31,456 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:00:31,458 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:00:31,461 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:14:10,184 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:14:10,187 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:14:10,190 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:25:39,892 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:25:39,895 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:25:39,899 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:25:41,407 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:25:41,410 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:25:41,415 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:52:54,111 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:52:54,113 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 08:52:54,115 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 09:02:40,414 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 09:02:41,167 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 09:02:41,170 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:08:55,585 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:08:55,590 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:08:55,596 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:09:03,952 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:03,957 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:03,963 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:03,981 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:03,986 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:03,991 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:04,516 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:04,520 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:04,524 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:04,703 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:04,707 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:04,711 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:04,748 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:04,752 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:04,756 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:04,935 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:04,939 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:04,942 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:05,127 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:05,128 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:05,130 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:05,144 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:05,146 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:05,149 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:06,178 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:06,181 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:06,183 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:06,232 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:06,235 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:06,241 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:07,425 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:07,428 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:07,432 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:07,468 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:07,472 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:07,475 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:07,482 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:07,486 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:07,488 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:08,499 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:08,579 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:08,583 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:09,464 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:09,466 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:09,469 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:09,477 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:09,480 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:09,483 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:11,880 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:11,882 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:11,885 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:09:12,768 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:09:12,777 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:09:12,783 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:13:47,353 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:13:47,356 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:13:47,358 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:33,790 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:40:33,797 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:40:33,803 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:40:41,739 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:41,742 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:41,748 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:41,795 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:41,798 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:41,802 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:42,004 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
